path,slab,tile,z0,y0,x0,win_lo_z,win_lo_y,win_lo_x,win_hi_z,win_hi_y,win_hi_x,clamped,n_vox,n_pred,n_lab,n_pred_and_lab,n_pred_near_lab,coverage_strict,coverage_near4,reverse_strict,status
z4256/tile_y1344_x2688.npz,z4256,tile_y1344_x2688,4256,1344,2688,4320,1536,2880,4448,1664,3008,0,2097152,250451,222,222,222,0.000886,0.000886,1.0,ok
z4256/tile_y1344_x448.npz,z4256,tile_y1344_x448,4256,1344,448,4320,1536,640,4448,1664,768,0,2097152,1534848,0,0,0,0.0,0.0,,ok
z4256/tile_y1344_x896.npz,z4256,tile_y1344_x896,4256,1344,896,4320,1536,1088,4448,1664,1216,0,2097152,563247,562433,562433,563194,0.998555,0.999906,1.0,ok
z4256/tile_y1792_x1344.npz,z4256,tile_y1792_x1344,4256,1792,1344,4320,1984,1536,4448,2112,1664,0,2097152,635096,633332,633332,634943,0.997222,0.999759,1.0,ok
z4256/tile_y1792_x1792.npz,z4256,tile_y1792_x1792,4256,1792,1792,4320,1984,1984,4448,2112,2112,0,2097152,601259,598651,598651,600703,0.995662,0.999075,1.0,ok
z4256/tile_y1792_x2240.npz,z4256,tile_y1792_x2240,4256,1792,2240,4320,1984,2432,4448,2112,2560,0,2097152,473975,473023,473023,473920,0.997991,0.999884,1.0,ok
z4256/tile_y1792_x2688.npz,z4256,tile_y1792_x2688,4256,1792,2688,4320,1984,2880,4448,2112,3008,0,2097152,515627,514944,514944,515616,0.998675,0.999979,1.0,ok
z4256/tile_y1792_x3136.npz,z4256,tile_y1792_x3136,4256,1792,3136,4320,1984,3328,4448,2112,3456,0,2097152,647172,6960,6960,7016,0.010754,0.010841,1.0,ok
z4256/tile_y1792_x448.npz,z4256,tile_y1792_x448,4256,1792,448,4320,1984,640,4448,2112,768,0,2097152,202456,6135,6135,6135,0.030303,0.030303,1.0,ok
z4256/tile_y1792_x896.npz,z4256,tile_y1792_x896,4256,1792,896,4320,1984,1088,4448,2112,1216,0,2097152,511743,509062,509062,511462,0.994761,0.999451,1.0,ok
z4256/tile_y2240_x1344.npz,z4256,tile_y2240_x1344,4256,2240,1344,4320,2432,1536,4448,2560,1664,0,2097152,607753,605229,605229,607304,0.995847,0.999261,1.0,ok
z4256/tile_y2240_x1792.npz,z4256,tile_y2240_x1792,4256,2240,1792,4320,2432,1984,4448,2560,2112,0,2097152,566146,563707,563707,565674,0.995692,0.999166,1.0,ok
z4256/tile_y2240_x2240.npz,z4256,tile_y2240_x2240,4256,2240,2240,4320,2432,2432,4448,2560,2560,0,2097152,564745,561860,561860,563478,0.994891,0.997757,1.0,ok
z4256/tile_y2240_x2688.npz,z4256,tile_y2240_x2688,4256,2240,2688,4320,2432,2880,4448,2560,3008,0,2097152,939601,0,0,0,0.0,0.0,,ok
z4256/tile_y2240_x3136.npz,z4256,tile_y2240_x3136,4256,2240,3136,4320,2432,3328,4448,2560,3456,0,2097152,978052,0,0,0,0.0,0.0,,ok
z4256/tile_y2240_x448.npz,z4256,tile_y2240_x448,4256,2240,448,4320,2432,640,4448,2560,768,0,2097152,406490,834,834,859,0.002052,0.002113,1.0,ok
z4256/tile_y2240_x896.npz,z4256,tile_y2240_x896,4256,2240,896,4320,2432,1088,4448,2560,1216,0,2097152,607315,606128,606128,606950,0.998045,0.999399,1.0,ok
z4256/tile_y2688_x1344.npz,z4256,tile_y2688_x1344,4256,2688,1344,4320,2880,1536,4448,3008,1664,0,2097152,1438737,0,0,0,0.0,0.0,,ok
z4256/tile_y2688_x1792.npz,z4256,tile_y2688_x1792,4256,2688,1792,4320,2880,1984,4448,3008,2112,0,2097152,1327104,0,0,0,0.0,0.0,,ok
z4256/tile_y2688_x2240.npz,z4256,tile_y2688_x2240,4256,2688,2240,4320,2880,2432,4448,3008,2560,0,2097152,0,0,0,0,,,,ok
z4256/tile_y896_x1344.npz,z4256,tile_y896_x1344,4256,896,1344,4320,1088,1536,4448,1216,1664,0,2097152,737536,0,0,0,0.0,0.0,,ok
z4256/tile_y896_x1792.npz,z4256,tile_y896_x1792,4256,896,1792,4320,1088,1984,4448,1216,2112,0,2097152,1048576,0,0,0,0.0,0.0,,ok
z4256/tile_y896_x2240.npz,z4256,tile_y896_x2240,4256,896,2240,4320,1088,2432,4448,1216,2560,0,2097152,524288,0,0,0,0.0,0.0,,ok
z4256/tile_y896_x896.npz,z4256,tile_y896_x896,4256,896,896,4320,1088,1088,4448,1216,1216,0,2097152,786432,0,0,0,0.0,0.0,,ok
z448/tile_y1344_x0.npz,z448,tile_y1344_x0,448,1344,0,512,1536,192,640,1664,320,0,2097152,1181047,0,0,0,0.0,0.0,,ok
z448/tile_y1344_x448.npz,z448,tile_y1344_x448,448,1344,448,512,1536,640,640,1664,768,0,2097152,16384,0,0,0,0.0,0.0,,ok
z448/tile_y1792_x0.npz,z448,tile_y1792_x0,448,1792,0,512,1984,192,640,2112,320,0,2097152,212992,0,0,0,0.0,0.0,,ok
z448/tile_y1792_x1344.npz,z448,tile_y1792_x1344,448,1792,1344,512,1984,1536,640,2112,1664,0,2097152,1237943,0,0,0,0.0,0.0,,ok
z448/tile_y1792_x1792.npz,z448,tile_y1792_x1792,448,1792,1792,512,1984,1984,640,2112,2112,0,2097152,1332395,0,0,0,0.0,0.0,,ok
z448/tile_y1792_x2240.npz,z448,tile_y1792_x2240,448,1792,2240,512,1984,2432,640,2112,2560,0,2097152,1053023,0,0,0,0.0,0.0,,ok
z448/tile_y1792_x2688.npz,z448,tile_y1792_x2688,448,1792,2688,512,1984,2880,640,2112,3008,0,2097152,592896,0,0,0,0.0,0.0,,ok
z448/tile_y1792_x3136.npz,z448,tile_y1792_x3136,448,1792,3136,512,1984,3328,640,2112,3456,0,2097152,16384,0,0,0,0.0,0.0,,ok
z448/tile_y1792_x3584.npz,z448,tile_y1792_x3584,448,1792,3584,512,1984,3776,640,2112,3797,1,344064,111157,0,0,0,0.0,0.0,,ok
z448/tile_y1792_x448.npz,z448,tile_y1792_x448,448,1792,448,512,1984,640,640,2112,768,0,2097152,575509,1876,1876,1966,0.00326,0.003416,1.0,ok
z448/tile_y1792_x896.npz,z448,tile_y1792_x896,448,1792,896,512,1984,1088,640,2112,1216,0,2097152,606686,0,0,0,0.0,0.0,,ok
z448/tile_y2240_x1344.npz,z448,tile_y2240_x1344,448,2240,1344,512,2432,1536,640,2560,1664,0,2097152,564330,561753,561753,563907,0.995434,0.99925,1.0,ok
z448/tile_y2240_x1792.npz,z448,tile_y2240_x1792,448,2240,1792,512,2432,1984,640,2560,2112,0,2097152,52675,50048,50048,51578,0.950128,0.979174,1.0,ok
z448/tile_y2240_x2240.npz,z448,tile_y2240_x2240,448,2240,2240,512,2432,2432,640,2560,2560,0,2097152,786432,0,0,0,0.0,0.0,,ok
z448/tile_y2240_x2688.npz,z448,tile_y2240_x2688,448,2240,2688,512,2432,2880,640,2560,3008,0,2097152,465237,0,0,0,0.0,0.0,,ok
z448/tile_y2240_x448.npz,z448,tile_y2240_x448,448,2240,448,512,2432,640,640,2560,768,0,2097152,458680,0,0,0,0.0,0.0,,ok
z448/tile_y2240_x896.npz,z448,tile_y2240_x896,448,2240,896,512,2432,1088,640,2560,1216,0,2097152,371585,363571,363571,367631,0.978433,0.989359,1.0,ok
z4480/tile_y1344_x1344.npz,z4480,tile_y1344_x1344,4480,1344,1344,4544,1536,1536,4672,1664,1664,0,2097152,595602,594000,594000,595330,0.99731,0.999543,1.0,ok
z4480/tile_y1344_x1792.npz,z4480,tile_y1344_x1792,4480,1344,1792,4544,1536,1984,4672,1664,2112,0,2097152,606531,605501,605501,606511,0.998302,0.999967,1.0,ok
z4480/tile_y1344_x2240.npz,z4480,tile_y1344_x2240,4480,1344,2240,4544,1536,2432,4672,1664,2560,0,2097152,527265,525438,525438,527048,0.996535,0.999588,1.0,ok
z4480/tile_y1344_x2688.npz,z4480,tile_y1344_x2688,4480,1344,2688,4544,1536,2880,4672,1664,3008,0,2097152,1151704,0,0,0,0.0,0.0,,ok
z4480/tile_y1344_x3136.npz,z4480,tile_y1344_x3136,4480,1344,3136,4544,1536,3328,4672,1664,3456,0,2097152,0,0,0,0,,,,ok
z4480/tile_y1344_x448.npz,z4480,tile_y1344_x448,4480,1344,448,4544,1536,640,4672,1664,768,0,2097152,1459968,0,0,0,0.0,0.0,,ok
z4480/tile_y1344_x896.npz,z4480,tile_y1344_x896,4480,1344,896,4544,1536,1088,4672,1664,1216,0,2097152,528396,526516,526516,528066,0.996442,0.999375,1.0,ok
z4480/tile_y1792_x1344.npz,z4480,tile_y1792_x1344,4480,1792,1344,4544,1984,1536,4672,2112,1664,0,2097152,626042,623860,623860,625896,0.996515,0.999767,1.0,ok
z4480/tile_y1792_x1792.npz,z4480,tile_y1792_x1792,4480,1792,1792,4544,1984,1984,4672,2112,2112,0,2097152,664396,661007,661007,663665,0.994899,0.9989,1.0,ok
z4480/tile_y1792_x2240.npz,z4480,tile_y1792_x2240,4480,1792,2240,4544,1984,2432,4672,2112,2560,0,2097152,494143,493392,493392,494003,0.99848,0.999717,1.0,ok
z4480/tile_y1792_x2688.npz,z4480,tile_y1792_x2688,4480,1792,2688,4544,1984,2880,4672,2112,3008,0,2097152,507490,506274,506274,507435,0.997604,0.999892,1.0,ok
z4480/tile_y1792_x3136.npz,z4480,tile_y1792_x3136,4480,1792,3136,4544,1984,3328,4672,2112,3456,0,2097152,922088,0,0,0,0.0,0.0,,ok
z4480/tile_y1792_x448.npz,z4480,tile_y1792_x448,4480,1792,448,4544,1984,640,4672,2112,768,0,2097152,581851,2286,2286,2525,0.003929,0.00434,1.0,ok
z4480/tile_y1792_x896.npz,z4480,tile_y1792_x896,4480,1792,896,4544,1984,1088,4672,2112,1216,0,2097152,514622,511939,511939,514270,0.994786,0.999316,1.0,ok
z4480/tile_y2240_x1344.npz,z4480,tile_y2240_x1344,4480,2240,1344,4544,2432,1536,4672,2560,1664,0,2097152,642111,638621,638621,641245,0.994565,0.998651,1.0,ok
z4480/tile_y2240_x1792.npz,z4480,tile_y2240_x1792,4480,2240,1792,4544,2432,1984,4672,2560,2112,0,2097152,519089,517714,517714,518919,0.997351,0.999673,1.0,ok
z4480/tile_y2240_x2240.npz,z4480,tile_y2240_x2240,4480,2240,2240,4544,2432,2432,4672,2560,2560,0,2097152,125671,119884,119884,119948,0.953951,0.95446,1.0,ok
z4480/tile_y2240_x2688.npz,z4480,tile_y2240_x2688,4480,2240,2688,4544,2432,2880,4672,2560,3008,0,2097152,1234872,0,0,0,0.0,0.0,,ok
z4480/tile_y2240_x3136.npz,z4480,tile_y2240_x3136,4480,2240,3136,4544,2432,3328,4672,2560,3456,0,2097152,982244,0,0,0,0.0,0.0,,ok
z4480/tile_y2240_x448.npz,z4480,tile_y2240_x448,4480,2240,448,4544,2432,640,4672,2560,768,0,2097152,204088,10155,10155,11117,0.049758,0.054472,1.0,ok
z4480/tile_y2240_x896.npz,z4480,tile_y2240_x896,4480,2240,896,4544,2432,1088,4672,2560,1216,0,2097152,745389,743183,743183,744892,0.99704,0.999333,1.0,ok
z4480/tile_y2688_x1344.npz,z4480,tile_y2688_x1344,4480,2688,1344,4544,2880,1536,4672,3008,1664,0,2097152,1341504,0,0,0,0.0,0.0,,ok
z4480/tile_y2688_x1792.npz,z4480,tile_y2688_x1792,4480,2688,1792,4544,2880,1984,4672,3008,2112,0,2097152,196608,0,0,0,0.0,0.0,,ok
z4480/tile_y896_x1344.npz,z4480,tile_y896_x1344,4480,896,1344,4544,1088,1536,4672,1216,1664,0,2097152,1048576,0,0,0,0.0,0.0,,ok
z4480/tile_y896_x1792.npz,z4480,tile_y896_x1792,4480,896,1792,4544,1088,1984,4672,1216,2112,0,2097152,1048576,0,0,0,0.0,0.0,,ok
z4480/tile_y896_x2240.npz,z4480,tile_y896_x2240,4480,896,2240,4544,1088,2432,4672,1216,2560,0,2097152,0,0,0,0,,,,ok
z4704/tile_y1344_x1344.npz,z4704,tile_y1344_x1344,4704,1344,1344,4768,1536,1536,4896,1664,1664,0,2097152,537664,537032,537032,537590,0.998825,0.999862,1.0,ok
z4704/tile_y1344_x1792.npz,z4704,tile_y1344_x1792,4704,1344,1792,4768,1536,1984,4896,1664,2112,0,2097152,561331,560556,560556,561267,0.998619,0.999886,1.0,ok
z4704/tile_y1344_x2240.npz,z4704,tile_y1344_x2240,4704,1344,2240,4768,1536,2432,4896,1664,2560,0,2097152,534087,532046,532046,533560,0.996179,0.999013,1.0,ok
z4704/tile_y1344_x2688.npz,z4704,tile_y1344_x2688,4704,1344,2688,4768,1536,2880,4896,1664,3008,0,2097152,1232189,0,0,0,0.0,0.0,,ok
z4704/tile_y1344_x448.npz,z4704,tile_y1344_x448,4704,1344,448,4768,1536,640,4896,1664,768,0,2097152,680151,0,0,0,0.0,0.0,,ok
z4704/tile_y1344_x896.npz,z4704,tile_y1344_x896,4704,1344,896,4768,1536,1088,4896,1664,1216,0,2097152,541947,541167,541167,541944,0.998561,0.999994,1.0,ok
z4704/tile_y1792_x1344.npz,z4704,tile_y1792_x1344,4704,1792,1344,4768,1984,1536,4896,2112,1664,0,2097152,631537,629377,629377,631105,0.99658,0.999316,1.0,ok
z4704/tile_y1792_x1792.npz,z4704,tile_y1792_x1792,4704,1792,1792,4768,1984,1984,4896,2112,2112,0,2097152,499270,497513,497513,499164,0.996481,0.999788,1.0,ok
z4704/tile_y1792_x2240.npz,z4704,tile_y1792_x2240,4704,1792,2240,4768,1984,2432,4896,2112,2560,0,2097152,497757,495763,495763,497564,0.995994,0.999612,1.0,ok
z4704/tile_y1792_x2688.npz,z4704,tile_y1792_x2688,4704,1792,2688,4768,1984,2880,4896,2112,3008,0,2097152,543445,541883,541883,543422,0.997126,0.999958,1.0,ok
z4704/tile_y1792_x3136.npz,z4704,tile_y1792_x3136,4704,1792,3136,4768,1984,3328,4896,2112,3456,0,2097152,1056644,0,0,0,0.0,0.0,,ok
z4704/tile_y1792_x448.npz,z4704,tile_y1792_x448,4704,1792,448,4768,1984,640,4896,2112,768,0,2097152,931619,0,0,0,0.0,0.0,,ok
z4704/tile_y1792_x896.npz,z4704,tile_y1792_x896,4704,1792,896,4768,1984,1088,4896,2112,1216,0,2097152,354420,353191,353191,353974,0.996532,0.998742,1.0,ok
z4704/tile_y2240_x1344.npz,z4704,tile_y2240_x1344,4704,2240,1344,4768,2432,1536,4896,2560,1664,0,2097152,531881,529977,529977,531655,0.99642,0.999575,1.0,ok
z4704/tile_y2240_x1792.npz,z4704,tile_y2240_x1792,4704,2240,1792,4768,2432,1984,4896,2560,2112,0,2097152,481727,480865,480865,481642,0.998211,0.999824,1.0,ok
z4704/tile_y2240_x2240.npz,z4704,tile_y2240_x2240,4704,2240,2240,4768,2432,2432,4896,2560,2560,0,2097152,110990,104352,104352,105116,0.940193,0.947076,1.0,ok
z4704/tile_y2240_x2688.npz,z4704,tile_y2240_x2688,4704,2240,2688,4768,2432,2880,4896,2560,3008,0,2097152,1204628,0,0,0,0.0,0.0,,ok
z4704/tile_y2240_x3136.npz,z4704,tile_y2240_x3136,4704,2240,3136,4768,2432,3328,4896,2560,3456,0,2097152,1117184,0,0,0,0.0,0.0,,ok
z4704/tile_y2240_x448.npz,z4704,tile_y2240_x448,4704,2240,448,4768,2432,640,4896,2560,768,0,2097152,207778,14294,14294,14384,0.068795,0.069228,1.0,ok
z4704/tile_y2240_x896.npz,z4704,tile_y2240_x896,4704,2240,896,4768,2432,1088,4896,2560,1216,0,2097152,158614,150302,150302,150595,0.947596,0.949443,1.0,ok
z4704/tile_y2688_x1344.npz,z4704,tile_y2688_x1344,4704,2688,1344,4768,2880,1536,4896,3008,1664,0,2097152,0,0,0,0,,,,ok
z4704/tile_y2688_x1792.npz,z4704,tile_y2688_x1792,4704,2688,1792,4768,2880,1984,4896,3008,2112,0,2097152,0,0,0,0,,,,ok
z4704/tile_y896_x1792.npz,z4704,tile_y896_x1792,4704,896,1792,4768,1088,1984,4896,1216,2112,0,2097152,262144,0,0,0,0.0,0.0,,ok
z4928/tile_y1344_x1344.npz,z4928,tile_y1344_x1344,4928,1344,1344,4992,1536,1536,5120,1664,1664,0,2097152,540876,540209,540209,540862,0.998767,0.999974,1.0,ok
z4928/tile_y1344_x1792.npz,z4928,tile_y1344_x1792,4928,1344,1792,4992,1536,1984,5120,1664,2112,0,2097152,566908,566287,566287,566817,0.998905,0.999839,1.0,ok
z4928/tile_y1344_x2240.npz,z4928,tile_y1344_x2240,4928,1344,2240,4992,1536,2432,5120,1664,2560,0,2097152,304631,265090,265090,265880,0.8702,0.872794,1.0,ok
z4928/tile_y1344_x2688.npz,z4928,tile_y1344_x2688,4928,1344,2688,4992,1536,2880,5120,1664,3008,0,2097152,1189791,0,0,0,0.0,0.0,,ok
z4928/tile_y1344_x448.npz,z4928,tile_y1344_x448,4928,1344,448,4992,1536,640,5120,1664,768,0,2097152,0,0,0,0,,,,ok
z4928/tile_y1344_x896.npz,z4928,tile_y1344_x896,4928,1344,896,4992,1536,1088,5120,1664,1216,0,2097152,514334,510726,510726,512642,0.992985,0.99671,1.0,ok
z4928/tile_y1792_x1344.npz,z4928,tile_y1792_x1344,4928,1792,1344,4992,1984,1536,5120,2112,1664,0,2097152,432294,431653,431653,432244,0.998517,0.999884,1.0,ok
z4928/tile_y1792_x1792.npz,z4928,tile_y1792_x1792,4928,1792,1792,4992,1984,1984,5120,2112,2112,0,2097152,236935,227676,227676,230440,0.960922,0.972587,1.0,ok
z4928/tile_y1792_x2240.npz,z4928,tile_y1792_x2240,4928,1792,2240,4992,1984,2432,5120,2112,2560,0,2097152,482493,481664,481664,482475,0.998282,0.999963,1.0,ok
z4928/tile_y1792_x2688.npz,z4928,tile_y1792_x2688,4928,1792,2688,4992,1984,2880,5120,2112,3008,0,2097152,501139,500422,500422,501027,0.998569,0.999777,1.0,ok
z4928/tile_y1792_x3136.npz,z4928,tile_y1792_x3136,4928,1792,3136,4992,1984,3328,5120,2112,3456,0,2097152,123342,7870,7870,7874,0.063806,0.063839,1.0,ok
z4928/tile_y1792_x448.npz,z4928,tile_y1792_x448,4928,1792,448,4992,1984,640,5120,2112,768,0,2097152,996225,0,0,0,0.0,0.0,,ok
z4928/tile_y1792_x896.npz,z4928,tile_y1792_x896,4928,1792,896,4992,1984,1088,5120,2112,1216,0,2097152,506174,504602,504602,505678,0.996894,0.99902,1.0,ok
z4928/tile_y2240_x1344.npz,z4928,tile_y2240_x1344,4928,2240,1344,4992,2432,1536,5120,2560,1664,0,2097152,528213,526788,526788,528173,0.997302,0.999924,1.0,ok
z4928/tile_y2240_x1792.npz,z4928,tile_y2240_x1792,4928,2240,1792,4992,2432,1984,5120,2560,2112,0,2097152,557608,556541,556541,557520,0.998086,0.999842,1.0,ok
z4928/tile_y2240_x2240.npz,z4928,tile_y2240_x2240,4928,2240,2240,4992,2432,2432,5120,2560,2560,0,2097152,251505,246637,246637,248270,0.980645,0.987137,1.0,ok
z4928/tile_y2240_x2688.npz,z4928,tile_y2240_x2688,4928,2240,2688,4992,2432,2880,5120,2560,3008,0,2097152,856848,0,0,0,0.0,0.0,,ok
z4928/tile_y2240_x3136.npz,z4928,tile_y2240_x3136,4928,2240,3136,4992,2432,3328,5120,2560,3456,0,2097152,855040,0,0,0,0.0,0.0,,ok
z4928/tile_y2240_x448.npz,z4928,tile_y2240_x448,4928,2240,448,4992,2432,640,5120,2560,768,0,2097152,273547,262285,262285,263700,0.95883,0.964003,1.0,ok
z4928/tile_y2240_x896.npz,z4928,tile_y2240_x896,4928,2240,896,4992,2432,1088,5120,2560,1216,0,2097152,324857,0,0,0,0.0,0.0,,ok
z5152/tile_y1344_x1344.npz,z5152,tile_y1344_x1344,5152,1344,1344,5216,1536,1536,5344,1664,1664,0,2097152,527071,526420,526420,527029,0.998765,0.99992,1.0,ok
z5152/tile_y1344_x1792.npz,z5152,tile_y1344_x1792,5152,1344,1792,5216,1536,1984,5344,1664,2112,0,2097152,335448,326018,326018,329691,0.971888,0.982838,1.0,ok
z5152/tile_y1344_x2240.npz,z5152,tile_y1344_x2240,5152,1344,2240,5216,1536,2432,5344,1664,2560,0,2097152,288818,281012,281012,284706,0.972973,0.985763,1.0,ok
z5152/tile_y1344_x2688.npz,z5152,tile_y1344_x2688,5152,1344,2688,5216,1536,2880,5344,1664,3008,0,2097152,959681,0,0,0,0.0,0.0,,ok
z5152/tile_y1344_x448.npz,z5152,tile_y1344_x448,5152,1344,448,5216,1536,640,5344,1664,768,0,2097152,0,0,0,0,,,,ok
z5152/tile_y1344_x896.npz,z5152,tile_y1344_x896,5152,1344,896,5216,1536,1088,5344,1664,1216,0,2097152,322974,313388,313388,315558,0.97032,0.977038,1.0,ok
z5152/tile_y1792_x1344.npz,z5152,tile_y1792_x1344,5152,1792,1344,5216,1984,1536,5344,2112,1664,0,2097152,379069,377447,377447,378453,0.995721,0.998375,1.0,ok
z5152/tile_y1792_x1792.npz,z5152,tile_y1792_x1792,5152,1792,1792,5216,1984,1984,5344,2112,2112,0,2097152,472813,468407,468407,471085,0.990681,0.996345,1.0,ok
z5152/tile_y1792_x2240.npz,z5152,tile_y1792_x2240,5152,1792,2240,5216,1984,2432,5344,2112,2560,0,2097152,480883,479992,479992,480686,0.998147,0.99959,1.0,ok
z5152/tile_y1792_x2688.npz,z5152,tile_y1792_x2688,5152,1792,2688,5216,1984,2880,5344,2112,3008,0,2097152,494514,493584,493584,494491,0.998119,0.999953,1.0,ok
z5152/tile_y1792_x3136.npz,z5152,tile_y1792_x3136,5152,1792,3136,5216,1984,3328,5344,2112,3456,0,2097152,94589,61767,61767,61846,0.653004,0.653839,1.0,ok
z5152/tile_y1792_x448.npz,z5152,tile_y1792_x448,5152,1792,448,5216,1984,640,5344,2112,768,0,2097152,1248839,0,0,0,0.0,0.0,,ok
z5152/tile_y1792_x896.npz,z5152,tile_y1792_x896,5152,1792,896,5216,1984,1088,5344,2112,1216,0,2097152,533814,532398,532398,533516,0.997347,0.999442,1.0,ok
z5152/tile_y2240_x1344.npz,z5152,tile_y2240_x1344,5152,2240,1344,5216,2432,1536,5344,2560,1664,0,2097152,461571,456296,456296,458327,0.988572,0.992972,1.0,ok
z5152/tile_y2240_x1792.npz,z5152,tile_y2240_x1792,5152,2240,1792,5216,2432,1984,5344,2560,2112,0,2097152,476840,476259,476259,476738,0.998782,0.999786,1.0,ok
z5152/tile_y2240_x2240.npz,z5152,tile_y2240_x2240,5152,2240,2240,5216,2432,2432,5344,2560,2560,0,2097152,304533,296318,296318,296590,0.973024,0.973917,1.0,ok
z5152/tile_y2240_x2688.npz,z5152,tile_y2240_x2688,5152,2240,2688,5216,2432,2880,5344,2560,3008,0,2097152,773692,0,0,0,0.0,0.0,,ok
z5152/tile_y2240_x3136.npz,z5152,tile_y2240_x3136,5152,2240,3136,5216,2432,3328,5344,2560,3456,0,2097152,1048576,0,0,0,0.0,0.0,,ok
z5152/tile_y2240_x448.npz,z5152,tile_y2240_x448,5152,2240,448,5216,2432,640,5344,2560,768,0,2097152,397585,391483,391483,395774,0.984652,0.995445,1.0,ok
z5152/tile_y2240_x896.npz,z5152,tile_y2240_x896,5152,2240,896,5216,2432,1088,5344,2560,1216,0,2097152,74681,65792,65792,66686,0.880974,0.892945,1.0,ok
z5152/tile_y2688_x1792.npz,z5152,tile_y2688_x1792,5152,2688,1792,5216,2880,1984,5344,3008,2112,0,2097152,0,0,0,0,,,,ok
z5376/tile_y1344_x1344.npz,z5376,tile_y1344_x1344,5376,1344,1344,5440,1536,1536,5568,1664,1664,0,2097152,320056,316713,316713,317152,0.989555,0.990927,1.0,ok
z5376/tile_y1344_x1792.npz,z5376,tile_y1344_x1792,5376,1344,1792,5440,1536,1984,5568,1664,2112,0,2097152,318334,296478,296478,297379,0.931343,0.934173,1.0,ok
z5376/tile_y1344_x2240.npz,z5376,tile_y1344_x2240,5376,1344,2240,5440,1536,2432,5568,1664,2560,0,2097152,278552,8244,8244,8244,0.029596,0.029596,1.0,ok
z5376/tile_y1344_x2688.npz,z5376,tile_y1344_x2688,5376,1344,2688,5440,1536,2880,5568,1664,3008,0,2097152,803738,0,0,0,0.0,0.0,,ok
z5376/tile_y1344_x448.npz,z5376,tile_y1344_x448,5376,1344,448,5440,1536,640,5568,1664,768,0,2097152,0,0,0,0,,,,ok
z5376/tile_y1344_x896.npz,z5376,tile_y1344_x896,5376,1344,896,5440,1536,1088,5568,1664,1216,0,2097152,425612,417195,417195,418714,0.980224,0.983793,1.0,ok
z5376/tile_y1792_x1344.npz,z5376,tile_y1792_x1344,5376,1792,1344,5440,1984,1536,5568,2112,1664,0,2097152,463211,461290,461290,462486,0.995853,0.998435,1.0,ok
z5376/tile_y1792_x1792.npz,z5376,tile_y1792_x1792,5376,1792,1792,5440,1984,1984,5568,2112,2112,0,2097152,523351,521361,521361,522964,0.996198,0.999261,1.0,ok
z5376/tile_y1792_x2240.npz,z5376,tile_y1792_x2240,5376,1792,2240,5440,1984,2432,5568,2112,2560,0,2097152,554037,552806,552806,553988,0.997778,0.999912,1.0,ok
z5376/tile_y1792_x2688.npz,z5376,tile_y1792_x2688,5376,1792,2688,5440,1984,2880,5568,2112,3008,0,2097152,540890,539562,539562,540645,0.997545,0.999547,1.0,ok
z5376/tile_y1792_x3136.npz,z5376,tile_y1792_x3136,5376,1792,3136,5440,1984,3328,5568,2112,3456,0,2097152,87426,44041,44041,44877,0.503752,0.513314,1.0,ok
z5376/tile_y1792_x448.npz,z5376,tile_y1792_x448,5376,1792,448,5440,1984,640,5568,2112,768,0,2097152,647710,0,0,0,0.0,0.0,,ok
z5376/tile_y1792_x896.npz,z5376,tile_y1792_x896,5376,1792,896,5440,1984,1088,5568,2112,1216,0,2097152,476520,474919,474919,476472,0.99664,0.999899,1.0,ok
z5376/tile_y2240_x1344.npz,z5376,tile_y2240_x1344,5376,2240,1344,5440,2432,1536,5568,2560,1664,0,2097152,467937,428623,428623,431057,0.915984,0.921186,1.0,ok
z5376/tile_y2240_x1792.npz,z5376,tile_y2240_x1792,5376,2240,1792,5440,2432,1984,5568,2560,2112,0,2097152,506666,506497,506497,506663,0.999666,0.999994,1.0,ok
z5376/tile_y2240_x2240.npz,z5376,tile_y2240_x2240,5376,2240,2240,5440,2432,2432,5568,2560,2560,0,2097152,504942,497260,497260,497710,0.984786,0.985678,1.0,ok
z5376/tile_y2240_x2688.npz,z5376,tile_y2240_x2688,5376,2240,2688,5440,2432,2880,5568,2560,3008,0,2097152,785983,0,0,0,0.0,0.0,,ok
z5376/tile_y2240_x3136.npz,z5376,tile_y2240_x3136,5376,2240,3136,5440,2432,3328,5568,2560,3456,0,2097152,1048576,0,0,0,0.0,0.0,,ok
z5376/tile_y2240_x448.npz,z5376,tile_y2240_x448,5376,2240,448,5440,2432,640,5568,2560,768,0,2097152,236151,232929,232929,234259,0.986356,0.991988,1.0,ok
z5376/tile_y2240_x896.npz,z5376,tile_y2240_x896,5376,2240,896,5440,2432,1088,5568,2560,1216,0,2097152,121251,115577,115577,116144,0.953205,0.957881,1.0,ok
z5376/tile_y2688_x1792.npz,z5376,tile_y2688_x1792,5376,2688,1792,5440,2880,1984,5568,3008,2112,0,2097152,0,0,0,0,,,,ok
z5600/tile_y1344_x1344.npz,z5600,tile_y1344_x1344,5600,1344,1344,5664,1536,1536,5792,1664,1664,0,2097152,254154,246572,246572,248310,0.970168,0.977006,1.0,ok
z5600/tile_y1344_x1792.npz,z5600,tile_y1344_x1792,5600,1344,1792,5664,1536,1984,5792,1664,2112,0,2097152,301179,22721,22721,22990,0.07544,0.076333,1.0,ok
